window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
158,158000000,159000000,158000000,159000000,1000000,1613436.0223546028,1.6134360223546027,megabyte1,1000000
159,159000000,160000000,159000000,160000000,1000000,1621292.853817463,1.621292853817463,megabyte1,1000000
160,160000000,161000000,160000000,161000000,1000000,1681670.5042238235,1.6816705042238236,megabyte1,1000000
161,161000000,162000000,161000000,162000000,1000000,1682268.38671422,1.68226838671422,megabyte1,1000000
162,162000000,163000000,162000000,163000000,1000000,1686803.0678596497,1.6868030678596497,megabyte1,1000000
163,163000000,164000000,163000000,164000000,1000000,1672963.5537769794,1.6729635537769794,megabyte1,1000000
164,164000000,165000000,164000000,165000000,1000000,1578835.1656274796,1.5788351656274795,megabyte1,1000000
165,165000000,166000000,165000000,166000000,1000000,1701081.265402794,1.7010812654027938,megabyte1,1000000
166,166000000,167000000,166000000,167000000,1000000,1657919.1778855324,1.6579191778855324,megabyte1,1000000
167,167000000,168000000,167000000,168000000,1000000,1667611.341912508,1.667611341912508,megabyte1,1000000
168,168000000,169000000,168000000,169000000,1000000,1651755.4056010246,1.6517554056010246,megabyte1,1000000
169,169000000,170000000,169000000,170000000,1000000,1610404.3560714722,1.6104043560714723,megabyte1,1000000
170,170000000,171000000,170000000,171000000,1000000,1662414.5153574944,1.6624145153574943,megabyte1,1000000
171,171000000,172000000,171000000,172000000,1000000,1696769.322359085,1.6967693223590852,megabyte1,1000000
172,172000000,173000000,172000000,173000000,1000000,1692621.1300487518,1.692621130048752,megabyte1,1000000
173,173000000,174000000,173000000,174000000,1000000,1688188.5230355263,1.6881885230355262,megabyte1,1000000
174,174000000,175000000,174000000,175000000,1000000,1681683.3380823135,1.6816833380823135,megabyte1,1000000
175,175000000,176000000,175000000,176000000,1000000,1691955.6600379944,1.6919556600379944,megabyte1,1000000
176,176000000,177000000,176000000,177000000,1000000,1692016.3595910072,1.6920163595910072,megabyte1,1000000
